================ Training Loss (Mon Sep 29 15:38:19 2025) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.598, data: 2.243) , D_A: 0.585, G_A: 0.400, cycle_A: 1.613, idt_A: 1.502, D_B: 0.408, G_B: 0.423, cycle_B: 3.156, idt_B: 0.733
[Rank 0] (epoch: 5, iters: 1140, time: 0.923, data: 0.002) , D_A: 0.223, G_A: 0.972, cycle_A: 0.454, idt_A: 0.289, D_B: 0.068, G_B: 0.554, cycle_B: 0.685, idt_B: 0.212

[Rank 0] (epoch: 5, iters: 1240, time: 0.642, data: 0.002) , D_A: 0.573, G_A: 0.358, cycle_A: 0.394, idt_A: 0.269, D_B: 0.199, G_B: 0.514, cycle_B: 0.513, idt_B: 0.195

[Rank 0] (epoch: 5, iters: 1340, time: 0.643, data: 0.002) , D_A: 0.192, G_A: 0.864, cycle_A: 0.729, idt_A: 0.591, D_B: 0.235, G_B: 0.163, cycle_B: 1.260, idt_B: 0.258

[Rank 0] (epoch: 5, iters: 1440, time: 0.646, data: 0.002) , D_A: 0.201, G_A: 0.132, cycle_A: 0.421, idt_A: 0.357, D_B: 0.070, G_B: 1.258, cycle_B: 0.842, idt_B: 0.217

[Rank 0] (epoch: 5, iters: 1540, time: 0.642, data: 0.002) , D_A: 0.043, G_A: 0.354, cycle_A: 0.459, idt_A: 0.396, D_B: 0.089, G_B: 0.383, cycle_B: 0.975, idt_B: 0.244

[Rank 0] (epoch: 5, iters: 1640, time: 0.644, data: 0.003) , D_A: 0.205, G_A: 0.463, cycle_A: 0.492, idt_A: 0.232, D_B: 0.072, G_B: 0.500, cycle_B: 0.616, idt_B: 0.218

[Rank 0] (epoch: 5, iters: 1740, time: 0.645, data: 0.004) , D_A: 0.070, G_A: 1.061, cycle_A: 0.455, idt_A: 0.225, D_B: 0.303, G_B: 0.290, cycle_B: 0.466, idt_B: 0.185

[Rank 0] (epoch: 5, iters: 1840, time: 0.645, data: 0.002) , D_A: 0.052, G_A: 0.580, cycle_A: 0.558, idt_A: 1.159, D_B: 0.277, G_B: 0.556, cycle_B: 2.678, idt_B: 0.246

[Rank 0] (epoch: 5, iters: 1940, time: 0.646, data: 0.002) , D_A: 0.224, G_A: 0.365, cycle_A: 0.496, idt_A: 0.335, D_B: 0.065, G_B: 0.644, cycle_B: 0.858, idt_B: 0.151

[Rank 0] (epoch: 5, iters: 2040, time: 0.646, data: 0.002) , D_A: 0.175, G_A: 0.336, cycle_A: 0.475, idt_A: 0.242, D_B: 0.127, G_B: 1.705, cycle_B: 0.566, idt_B: 0.232

[Rank 0] (epoch: 5, iters: 2140, time: 0.646, data: 0.002) , D_A: 0.162, G_A: 0.356, cycle_A: 0.635, idt_A: 0.264, D_B: 0.638, G_B: 0.461, cycle_B: 0.586, idt_B: 0.249

[Rank 0] (epoch: 5, iters: 2240, time: 0.644, data: 0.002) , D_A: 0.147, G_A: 0.261, cycle_A: 0.356, idt_A: 0.541, D_B: 0.147, G_B: 0.413, cycle_B: 1.180, idt_B: 0.146

[Rank 0] (epoch: 5, iters: 2340, time: 0.645, data: 0.002) , D_A: 0.215, G_A: 0.228, cycle_A: 0.445, idt_A: 0.235, D_B: 0.195, G_B: 0.748, cycle_B: 0.694, idt_B: 0.204

[Rank 0] (epoch: 5, iters: 2440, time: 0.643, data: 0.002) , D_A: 0.125, G_A: 0.105, cycle_A: 0.379, idt_A: 0.232, D_B: 0.136, G_B: 0.673, cycle_B: 0.656, idt_B: 0.154

[Rank 0] (epoch: 5, iters: 2540, time: 0.645, data: 0.002) , D_A: 0.055, G_A: 0.689, cycle_A: 0.375, idt_A: 0.420, D_B: 0.217, G_B: 0.349, cycle_B: 0.763, idt_B: 0.160

[Rank 0] (epoch: 5, iters: 2640, time: 0.642, data: 0.002) , D_A: 0.223, G_A: 0.548, cycle_A: 0.397, idt_A: 0.264, D_B: 0.266, G_B: 0.218, cycle_B: 0.641, idt_B: 0.178

[Rank 0] (epoch: 6, iters: 25, time: 2.947, data: 0.003) , D_A: 0.092, G_A: 1.103, cycle_A: 0.427, idt_A: 0.270, D_B: 0.019, G_B: 0.628, cycle_B: 0.782, idt_B: 0.176

[Rank 0] (epoch: 6, iters: 125, time: 0.644, data: 0.003) , D_A: 0.088, G_A: 1.179, cycle_A: 0.372, idt_A: 0.238, D_B: 0.120, G_B: 0.601, cycle_B: 0.675, idt_B: 0.176

[Rank 0] (epoch: 6, iters: 225, time: 0.641, data: 0.002) , D_A: 0.241, G_A: 0.196, cycle_A: 0.405, idt_A: 0.395, D_B: 0.096, G_B: 0.412, cycle_B: 0.897, idt_B: 0.172

[Rank 0] (epoch: 6, iters: 325, time: 0.644, data: 0.003) , D_A: 0.080, G_A: 0.839, cycle_A: 0.368, idt_A: 0.306, D_B: 0.069, G_B: 0.538, cycle_B: 1.008, idt_B: 0.218

[Rank 0] (epoch: 6, iters: 425, time: 0.946, data: 0.003) , D_A: 0.179, G_A: 0.349, cycle_A: 0.381, idt_A: 0.232, D_B: 0.056, G_B: 0.957, cycle_B: 0.475, idt_B: 0.165

[Rank 0] (epoch: 6, iters: 525, time: 0.643, data: 0.002) , D_A: 0.170, G_A: 0.435, cycle_A: 0.328, idt_A: 0.253, D_B: 0.014, G_B: 0.825, cycle_B: 0.663, idt_B: 0.186

[Rank 0] (epoch: 6, iters: 625, time: 0.644, data: 0.002) , D_A: 0.162, G_A: 0.169, cycle_A: 0.456, idt_A: 0.233, D_B: 0.148, G_B: 0.612, cycle_B: 0.739, idt_B: 0.169

[Rank 0] (epoch: 6, iters: 725, time: 0.646, data: 0.002) , D_A: 0.029, G_A: 1.124, cycle_A: 0.617, idt_A: 0.628, D_B: 0.128, G_B: 0.675, cycle_B: 1.093, idt_B: 0.203

[Rank 0] (epoch: 6, iters: 825, time: 0.643, data: 0.002) , D_A: 0.324, G_A: 0.648, cycle_A: 0.500, idt_A: 0.434, D_B: 0.225, G_B: 0.144, cycle_B: 0.885, idt_B: 0.185

[Rank 0] (epoch: 6, iters: 925, time: 0.642, data: 0.002) , D_A: 0.094, G_A: 0.524, cycle_A: 0.431, idt_A: 0.210, D_B: 0.063, G_B: 0.384, cycle_B: 0.661, idt_B: 0.199

[Rank 0] (epoch: 6, iters: 1025, time: 0.643, data: 0.002) , D_A: 0.121, G_A: 0.433, cycle_A: 0.369, idt_A: 0.243, D_B: 0.343, G_B: 0.158, cycle_B: 0.534, idt_B: 0.155

[Rank 0] (epoch: 6, iters: 1125, time: 0.644, data: 0.002) , D_A: 0.151, G_A: 0.280, cycle_A: 0.460, idt_A: 0.287, D_B: 0.114, G_B: 0.330, cycle_B: 0.674, idt_B: 0.180

[Rank 0] (epoch: 6, iters: 1225, time: 0.642, data: 0.002) , D_A: 0.234, G_A: 1.115, cycle_A: 0.360, idt_A: 0.268, D_B: 0.122, G_B: 0.377, cycle_B: 0.650, idt_B: 0.126

[Rank 0] (epoch: 6, iters: 1325, time: 0.647, data: 0.006) , D_A: 0.115, G_A: 0.404, cycle_A: 0.342, idt_A: 0.299, D_B: 0.116, G_B: 0.363, cycle_B: 0.845, idt_B: 0.163

[Rank 0] (epoch: 6, iters: 1425, time: 0.646, data: 0.003) , D_A: 0.297, G_A: 0.623, cycle_A: 0.420, idt_A: 0.261, D_B: 0.038, G_B: 0.585, cycle_B: 0.661, idt_B: 0.162

[Rank 0] (epoch: 6, iters: 1525, time: 0.643, data: 0.004) , D_A: 0.044, G_A: 0.219, cycle_A: 0.419, idt_A: 0.913, D_B: 0.090, G_B: 0.464, cycle_B: 1.684, idt_B: 0.178

[Rank 0] (epoch: 6, iters: 1625, time: 0.644, data: 0.002) , D_A: 0.278, G_A: 0.245, cycle_A: 0.389, idt_A: 0.247, D_B: 0.116, G_B: 0.420, cycle_B: 0.555, idt_B: 0.153

[Rank 0] (epoch: 6, iters: 1725, time: 0.644, data: 0.002) , D_A: 0.134, G_A: 0.266, cycle_A: 0.352, idt_A: 0.190, D_B: 0.253, G_B: 0.591, cycle_B: 0.637, idt_B: 0.147

[Rank 0] (epoch: 6, iters: 1825, time: 0.643, data: 0.002) , D_A: 0.074, G_A: 0.925, cycle_A: 0.742, idt_A: 0.232, D_B: 0.059, G_B: 0.581, cycle_B: 0.580, idt_B: 0.175

[Rank 0] (epoch: 6, iters: 1925, time: 0.646, data: 0.002) , D_A: 0.194, G_A: 0.342, cycle_A: 0.673, idt_A: 0.411, D_B: 0.019, G_B: 1.021, cycle_B: 0.878, idt_B: 0.263

[Rank 0] (epoch: 6, iters: 2025, time: 0.642, data: 0.002) , D_A: 0.226, G_A: 0.961, cycle_A: 0.542, idt_A: 0.293, D_B: 0.098, G_B: 0.394, cycle_B: 0.867, idt_B: 0.246

[Rank 0] (epoch: 6, iters: 2125, time: 0.645, data: 0.002) , D_A: 0.088, G_A: 0.579, cycle_A: 0.367, idt_A: 0.217, D_B: 0.159, G_B: 0.190, cycle_B: 0.499, idt_B: 0.160

[Rank 0] (epoch: 6, iters: 2225, time: 0.644, data: 0.002) , D_A: 0.035, G_A: 0.533, cycle_A: 0.462, idt_A: 0.316, D_B: 0.086, G_B: 0.758, cycle_B: 0.648, idt_B: 0.201

[Rank 0] (epoch: 6, iters: 2325, time: 0.643, data: 0.002) , D_A: 0.189, G_A: 1.187, cycle_A: 0.364, idt_A: 0.316, D_B: 0.164, G_B: 0.216, cycle_B: 0.663, idt_B: 0.169

[Rank 0] (epoch: 6, iters: 2425, time: 0.991, data: 0.003) , D_A: 0.040, G_A: 0.723, cycle_A: 0.534, idt_A: 0.277, D_B: 0.050, G_B: 0.818, cycle_B: 0.851, idt_B: 0.273

[Rank 0] (epoch: 6, iters: 2525, time: 0.643, data: 0.004) , D_A: 0.133, G_A: 0.576, cycle_A: 0.497, idt_A: 0.270, D_B: 0.053, G_B: 0.618, cycle_B: 0.797, idt_B: 0.242

[Rank 0] (epoch: 6, iters: 2625, time: 0.642, data: 0.002) , D_A: 0.025, G_A: 0.290, cycle_A: 0.409, idt_A: 0.215, D_B: 0.028, G_B: 1.368, cycle_B: 0.740, idt_B: 0.184

[Rank 0] (epoch: 7, iters: 10, time: 0.645, data: 0.003) , D_A: 0.034, G_A: 0.575, cycle_A: 0.320, idt_A: 0.208, D_B: 0.069, G_B: 0.845, cycle_B: 0.496, idt_B: 0.124

[Rank 0] (epoch: 7, iters: 110, time: 0.920, data: 0.002) , D_A: 0.250, G_A: 1.002, cycle_A: 0.352, idt_A: 0.308, D_B: 0.319, G_B: 0.460, cycle_B: 0.707, idt_B: 0.169

[Rank 0] (epoch: 7, iters: 210, time: 0.643, data: 0.002) , D_A: 0.200, G_A: 1.351, cycle_A: 0.347, idt_A: 0.272, D_B: 0.042, G_B: 0.216, cycle_B: 0.678, idt_B: 0.133

[Rank 0] (epoch: 7, iters: 310, time: 0.644, data: 0.002) , D_A: 0.039, G_A: 0.756, cycle_A: 0.448, idt_A: 0.165, D_B: 0.170, G_B: 0.321, cycle_B: 0.555, idt_B: 0.179

[Rank 0] (epoch: 7, iters: 410, time: 0.640, data: 0.001) , D_A: 0.112, G_A: 0.736, cycle_A: 0.479, idt_A: 0.281, D_B: 0.104, G_B: 0.168, cycle_B: 0.620, idt_B: 0.190

[Rank 0] (epoch: 7, iters: 510, time: 0.642, data: 0.002) , D_A: 0.144, G_A: 0.537, cycle_A: 0.490, idt_A: 0.361, D_B: 0.331, G_B: 0.267, cycle_B: 1.496, idt_B: 0.208

[Rank 0] (epoch: 7, iters: 610, time: 0.643, data: 0.002) , D_A: 0.095, G_A: 0.714, cycle_A: 0.490, idt_A: 0.269, D_B: 0.090, G_B: 0.472, cycle_B: 0.767, idt_B: 0.195

[Rank 0] (epoch: 7, iters: 710, time: 0.646, data: 0.002) , D_A: 0.106, G_A: 0.422, cycle_A: 0.417, idt_A: 0.271, D_B: 0.049, G_B: 0.568, cycle_B: 0.804, idt_B: 0.194

[Rank 0] (epoch: 7, iters: 810, time: 0.644, data: 0.002) , D_A: 0.032, G_A: 0.255, cycle_A: 0.373, idt_A: 0.284, D_B: 0.300, G_B: 0.742, cycle_B: 1.066, idt_B: 0.163

[Rank 0] (epoch: 7, iters: 910, time: 0.645, data: 0.003) , D_A: 0.220, G_A: 0.379, cycle_A: 0.381, idt_A: 0.256, D_B: 0.185, G_B: 0.267, cycle_B: 0.608, idt_B: 0.152

[Rank 0] (epoch: 7, iters: 1010, time: 0.643, data: 0.004) , D_A: 0.084, G_A: 0.442, cycle_A: 0.283, idt_A: 0.277, D_B: 0.048, G_B: 0.902, cycle_B: 0.860, idt_B: 0.126

[Rank 0] (epoch: 7, iters: 1110, time: 0.645, data: 0.002) , D_A: 0.114, G_A: 0.350, cycle_A: 0.471, idt_A: 0.217, D_B: 0.033, G_B: 0.653, cycle_B: 0.634, idt_B: 0.267

[Rank 0] (epoch: 7, iters: 1210, time: 0.644, data: 0.002) , D_A: 0.142, G_A: 0.572, cycle_A: 0.455, idt_A: 0.336, D_B: 0.075, G_B: 0.623, cycle_B: 0.789, idt_B: 0.779

[Rank 0] (epoch: 7, iters: 1310, time: 0.647, data: 0.002) , D_A: 0.045, G_A: 0.918, cycle_A: 0.397, idt_A: 0.206, D_B: 0.026, G_B: 0.717, cycle_B: 0.539, idt_B: 0.190

[Rank 0] (epoch: 7, iters: 1410, time: 0.646, data: 0.002) , D_A: 0.029, G_A: 0.585, cycle_A: 0.433, idt_A: 0.169, D_B: 0.148, G_B: 0.825, cycle_B: 0.486, idt_B: 0.146

[Rank 0] (epoch: 7, iters: 1510, time: 0.644, data: 0.002) , D_A: 0.135, G_A: 0.256, cycle_A: 0.315, idt_A: 0.247, D_B: 0.081, G_B: 0.532, cycle_B: 0.731, idt_B: 0.139

[Rank 0] (epoch: 7, iters: 1610, time: 0.644, data: 0.002) , D_A: 0.299, G_A: 1.544, cycle_A: 0.316, idt_A: 0.233, D_B: 0.120, G_B: 0.359, cycle_B: 0.587, idt_B: 0.117

[Rank 0] (epoch: 7, iters: 1710, time: 0.910, data: 0.002) , D_A: 0.197, G_A: 1.413, cycle_A: 0.337, idt_A: 0.255, D_B: 0.015, G_B: 0.214, cycle_B: 0.492, idt_B: 0.139

[Rank 0] (epoch: 7, iters: 1810, time: 0.642, data: 0.002) , D_A: 0.117, G_A: 0.337, cycle_A: 0.412, idt_A: 0.225, D_B: 0.042, G_B: 0.201, cycle_B: 0.785, idt_B: 0.156

[Rank 0] (epoch: 7, iters: 1910, time: 0.645, data: 0.002) , D_A: 0.171, G_A: 1.035, cycle_A: 0.488, idt_A: 0.261, D_B: 0.333, G_B: 0.060, cycle_B: 0.720, idt_B: 0.218

[Rank 0] (epoch: 7, iters: 2010, time: 0.647, data: 0.002) , D_A: 0.088, G_A: 0.457, cycle_A: 0.389, idt_A: 0.217, D_B: 0.043, G_B: 0.216, cycle_B: 0.617, idt_B: 0.159

[Rank 0] (epoch: 7, iters: 2110, time: 0.645, data: 0.002) , D_A: 0.110, G_A: 1.283, cycle_A: 0.359, idt_A: 0.296, D_B: 0.042, G_B: 0.635, cycle_B: 0.655, idt_B: 0.153

[Rank 0] (epoch: 7, iters: 2210, time: 0.644, data: 0.002) , D_A: 0.092, G_A: 0.565, cycle_A: 0.512, idt_A: 0.215, D_B: 0.037, G_B: 0.225, cycle_B: 0.724, idt_B: 0.181

[Rank 0] (epoch: 7, iters: 2310, time: 0.644, data: 0.002) , D_A: 0.056, G_A: 0.986, cycle_A: 0.427, idt_A: 1.135, D_B: 0.026, G_B: 0.602, cycle_B: 2.600, idt_B: 0.182

[Rank 0] (epoch: 7, iters: 2410, time: 0.642, data: 0.002) , D_A: 0.101, G_A: 0.791, cycle_A: 0.579, idt_A: 0.227, D_B: 0.076, G_B: 0.939, cycle_B: 0.703, idt_B: 0.225

[Rank 0] (epoch: 7, iters: 2510, time: 0.643, data: 0.002) , D_A: 0.097, G_A: 0.581, cycle_A: 0.455, idt_A: 0.175, D_B: 0.055, G_B: 0.763, cycle_B: 0.603, idt_B: 0.193

[Rank 0] (epoch: 7, iters: 2610, time: 0.646, data: 0.002) , D_A: 0.077, G_A: 0.474, cycle_A: 0.332, idt_A: 0.298, D_B: 0.312, G_B: 0.851, cycle_B: 0.736, idt_B: 0.126

[Rank 0] (epoch: 7, iters: 2710, time: 0.647, data: 0.004) , D_A: 0.046, G_A: 0.706, cycle_A: 0.313, idt_A: 0.167, D_B: 0.048, G_B: 0.636, cycle_B: 0.492, idt_B: 0.130

[Rank 0] (epoch: 8, iters: 95, time: 0.643, data: 0.004) , D_A: 0.026, G_A: 0.771, cycle_A: 0.664, idt_A: 0.193, D_B: 0.039, G_B: 0.574, cycle_B: 0.639, idt_B: 0.350

[Rank 0] (epoch: 8, iters: 195, time: 0.982, data: 0.004) , D_A: 0.038, G_A: 1.074, cycle_A: 0.579, idt_A: 0.287, D_B: 0.124, G_B: 0.542, cycle_B: 0.907, idt_B: 0.438

[Rank 0] (epoch: 8, iters: 295, time: 0.646, data: 0.005) , D_A: 0.071, G_A: 0.572, cycle_A: 0.476, idt_A: 1.060, D_B: 0.036, G_B: 0.644, cycle_B: 2.272, idt_B: 0.223

[Rank 0] (epoch: 8, iters: 395, time: 0.645, data: 0.003) , D_A: 0.055, G_A: 1.071, cycle_A: 0.248, idt_A: 0.268, D_B: 0.073, G_B: 1.038, cycle_B: 0.934, idt_B: 0.146

[Rank 0] (epoch: 8, iters: 495, time: 0.645, data: 0.002) , D_A: 0.080, G_A: 0.486, cycle_A: 0.437, idt_A: 0.205, D_B: 0.027, G_B: 0.942, cycle_B: 0.555, idt_B: 0.174

[Rank 0] (epoch: 8, iters: 595, time: 0.645, data: 0.003) , D_A: 0.077, G_A: 0.231, cycle_A: 0.387, idt_A: 0.218, D_B: 0.038, G_B: 0.643, cycle_B: 0.552, idt_B: 0.172

[Rank 0] (epoch: 8, iters: 695, time: 0.643, data: 0.003) , D_A: 0.225, G_A: 0.756, cycle_A: 0.970, idt_A: 0.242, D_B: 0.049, G_B: 0.316, cycle_B: 0.596, idt_B: 0.232

[Rank 0] (epoch: 8, iters: 795, time: 0.642, data: 0.003) , D_A: 0.151, G_A: 0.215, cycle_A: 0.338, idt_A: 0.239, D_B: 0.098, G_B: 0.585, cycle_B: 0.740, idt_B: 0.136

[Rank 0] (epoch: 8, iters: 895, time: 0.641, data: 0.002) , D_A: 0.091, G_A: 0.272, cycle_A: 0.472, idt_A: 0.239, D_B: 0.218, G_B: 0.137, cycle_B: 0.667, idt_B: 0.226

[Rank 0] (epoch: 8, iters: 995, time: 0.951, data: 0.003) , D_A: 0.036, G_A: 0.365, cycle_A: 0.551, idt_A: 0.359, D_B: 0.090, G_B: 0.908, cycle_B: 0.535, idt_B: 0.195

================ Training Loss (Thu Oct 16 09:55:00 2025) ================
[Rank 0] (epoch: 6, iters: 25, time: 0.339, data: 0.070) , D_A: 0.167, G_A: 0.382, cycle_A: 0.462, idt_A: 0.178, D_B: 0.078, G_B: 0.658, cycle_B: 0.535, idt_B: 0.181

[Rank 0] (epoch: 6, iters: 50, time: 0.339, data: 0.022) , D_A: 0.237, G_A: 0.208, cycle_A: 0.472, idt_A: 0.473, D_B: 0.350, G_B: 0.252, cycle_B: 1.109, idt_B: 0.168

[Rank 0] (epoch: 6, iters: 75, time: 0.339, data: 0.018) , D_A: 0.189, G_A: 0.506, cycle_A: 0.389, idt_A: 0.317, D_B: 0.174, G_B: 0.261, cycle_B: 0.835, idt_B: 0.159

[Rank 0] (epoch: 6, iters: 100, time: 0.339, data: 0.018) , D_A: 0.253, G_A: 0.960, cycle_A: 0.321, idt_A: 0.560, D_B: 0.107, G_B: 0.377, cycle_B: 0.847, idt_B: 0.126

[Rank 0] (epoch: 6, iters: 125, time: 0.339, data: 0.017) , D_A: 0.044, G_A: 0.650, cycle_A: 0.374, idt_A: 0.240, D_B: 0.037, G_B: 0.322, cycle_B: 0.672, idt_B: 0.122

[Rank 0] (epoch: 6, iters: 150, time: 0.334, data: 0.017) , D_A: 0.281, G_A: 0.695, cycle_A: 0.456, idt_A: 0.799, D_B: 0.315, G_B: 0.093, cycle_B: 1.709, idt_B: 0.184

[Rank 0] (epoch: 6, iters: 175, time: 0.338, data: 0.018) , D_A: 0.042, G_A: 0.107, cycle_A: 0.230, idt_A: 0.170, D_B: 0.055, G_B: 1.074, cycle_B: 0.446, idt_B: 0.107

[Rank 0] (epoch: 6, iters: 200, time: 0.339, data: 0.018) , D_A: 0.111, G_A: 0.215, cycle_A: 0.275, idt_A: 0.270, D_B: 0.015, G_B: 0.120, cycle_B: 1.044, idt_B: 0.126

[Rank 0] (epoch: 6, iters: 225, time: 0.338, data: 0.018) , D_A: 0.046, G_A: 0.846, cycle_A: 0.263, idt_A: 0.309, D_B: 0.078, G_B: 0.455, cycle_B: 0.623, idt_B: 0.097

[Rank 0] (epoch: 6, iters: 250, time: 0.337, data: 0.018) , D_A: 0.142, G_A: 0.305, cycle_A: 0.402, idt_A: 0.222, D_B: 0.110, G_B: 0.243, cycle_B: 0.610, idt_B: 0.146

[Rank 0] (epoch: 6, iters: 275, time: 0.339, data: 0.018) , D_A: 0.065, G_A: 0.166, cycle_A: 0.373, idt_A: 0.709, D_B: 0.143, G_B: 0.265, cycle_B: 1.363, idt_B: 0.126

[Rank 0] (epoch: 6, iters: 300, time: 0.339, data: 0.017) , D_A: 0.204, G_A: 0.381, cycle_A: 0.293, idt_A: 0.252, D_B: 0.182, G_B: 0.733, cycle_B: 0.564, idt_B: 0.111

[Rank 0] (epoch: 6, iters: 325, time: 0.338, data: 0.019) , D_A: 0.086, G_A: 0.586, cycle_A: 0.398, idt_A: 0.209, D_B: 0.525, G_B: 0.195, cycle_B: 0.527, idt_B: 0.158

[Rank 0] (epoch: 6, iters: 350, time: 0.338, data: 0.018) , D_A: 0.142, G_A: 0.796, cycle_A: 0.353, idt_A: 0.285, D_B: 0.069, G_B: 0.692, cycle_B: 0.839, idt_B: 0.146

[Rank 0] (epoch: 6, iters: 375, time: 0.339, data: 0.018) , D_A: 0.117, G_A: 0.535, cycle_A: 0.417, idt_A: 0.261, D_B: 0.057, G_B: 0.682, cycle_B: 0.670, idt_B: 0.165

[Rank 0] (epoch: 6, iters: 400, time: 0.339, data: 0.020) , D_A: 0.028, G_A: 0.652, cycle_A: 0.389, idt_A: 0.436, D_B: 0.047, G_B: 0.881, cycle_B: 0.415, idt_B: 0.123

[Rank 0] (epoch: 6, iters: 425, time: 0.339, data: 0.017) , D_A: 0.119, G_A: 0.440, cycle_A: 0.428, idt_A: 0.466, D_B: 0.142, G_B: 1.388, cycle_B: 1.558, idt_B: 0.151

[Rank 0] (epoch: 6, iters: 450, time: 0.336, data: 0.019) , D_A: 0.067, G_A: 0.704, cycle_A: 0.385, idt_A: 0.209, D_B: 0.027, G_B: 0.839, cycle_B: 0.764, idt_B: 0.149

[Rank 0] (epoch: 6, iters: 475, time: 0.339, data: 0.018) , D_A: 0.147, G_A: 0.675, cycle_A: 0.619, idt_A: 0.295, D_B: 0.243, G_B: 0.528, cycle_B: 0.650, idt_B: 0.190

[Rank 0] (epoch: 6, iters: 500, time: 0.339, data: 0.017) , D_A: 0.042, G_A: 0.752, cycle_A: 1.131, idt_A: 0.311, D_B: 0.042, G_B: 0.433, cycle_B: 0.834, idt_B: 0.596

[Rank 0] (epoch: 6, iters: 525, time: 0.337, data: 0.018) , D_A: 0.075, G_A: 1.386, cycle_A: 0.600, idt_A: 0.269, D_B: 0.193, G_B: 0.217, cycle_B: 0.609, idt_B: 0.246

[Rank 0] (epoch: 6, iters: 550, time: 0.336, data: 0.018) , D_A: 0.052, G_A: 0.706, cycle_A: 0.347, idt_A: 0.219, D_B: 0.018, G_B: 0.763, cycle_B: 0.630, idt_B: 0.137

[Rank 0] (epoch: 6, iters: 575, time: 0.338, data: 0.017) , D_A: 0.119, G_A: 1.127, cycle_A: 0.471, idt_A: 0.261, D_B: 0.029, G_B: 0.387, cycle_B: 0.676, idt_B: 0.197

[Rank 0] (epoch: 6, iters: 600, time: 0.337, data: 0.018) , D_A: 0.179, G_A: 0.639, cycle_A: 0.655, idt_A: 0.184, D_B: 0.194, G_B: 0.817, cycle_B: 0.619, idt_B: 0.222

[Rank 0] (epoch: 6, iters: 625, time: 0.337, data: 0.020) , D_A: 0.278, G_A: 0.726, cycle_A: 0.301, idt_A: 0.486, D_B: 0.346, G_B: 0.331, cycle_B: 1.086, idt_B: 0.151

[Rank 0] (epoch: 6, iters: 650, time: 0.339, data: 0.018) , D_A: 0.110, G_A: 0.638, cycle_A: 0.538, idt_A: 0.211, D_B: 0.067, G_B: 0.201, cycle_B: 0.807, idt_B: 0.180

[Rank 0] (epoch: 6, iters: 675, time: 0.338, data: 0.018) , D_A: 0.075, G_A: 0.491, cycle_A: 0.414, idt_A: 0.334, D_B: 0.029, G_B: 0.280, cycle_B: 0.902, idt_B: 0.174

[Rank 0] (epoch: 6, iters: 700, time: 0.340, data: 0.018) , D_A: 0.122, G_A: 0.299, cycle_A: 0.368, idt_A: 0.993, D_B: 0.069, G_B: 0.469, cycle_B: 1.786, idt_B: 0.144

[Rank 0] (epoch: 6, iters: 725, time: 0.339, data: 0.018) , D_A: 0.082, G_A: 0.489, cycle_A: 0.353, idt_A: 0.331, D_B: 0.077, G_B: 0.786, cycle_B: 0.980, idt_B: 0.159

[Rank 0] (epoch: 6, iters: 750, time: 0.338, data: 0.017) , D_A: 0.388, G_A: 0.666, cycle_A: 0.380, idt_A: 0.385, D_B: 0.104, G_B: 1.166, cycle_B: 1.728, idt_B: 0.182

[Rank 0] (epoch: 6, iters: 775, time: 0.339, data: 0.020) , D_A: 0.163, G_A: 0.225, cycle_A: 0.237, idt_A: 0.251, D_B: 0.200, G_B: 0.166, cycle_B: 0.593, idt_B: 0.112

[Rank 0] (epoch: 6, iters: 800, time: 0.340, data: 0.017) , D_A: 0.187, G_A: 0.860, cycle_A: 0.648, idt_A: 0.429, D_B: 0.139, G_B: 0.445, cycle_B: 0.623, idt_B: 0.248

[Rank 0] (epoch: 6, iters: 825, time: 0.339, data: 0.018) , D_A: 0.318, G_A: 0.102, cycle_A: 0.560, idt_A: 0.269, D_B: 0.121, G_B: 0.495, cycle_B: 0.700, idt_B: 0.222

[Rank 0] (epoch: 6, iters: 850, time: 0.339, data: 0.017) , D_A: 0.125, G_A: 0.461, cycle_A: 0.343, idt_A: 1.734, D_B: 0.170, G_B: 0.409, cycle_B: 2.865, idt_B: 0.123

[Rank 0] (epoch: 6, iters: 875, time: 0.339, data: 0.019) , D_A: 0.028, G_A: 0.837, cycle_A: 0.422, idt_A: 0.243, D_B: 0.094, G_B: 0.516, cycle_B: 0.594, idt_B: 0.120

[Rank 0] (epoch: 6, iters: 900, time: 0.339, data: 0.017) , D_A: 0.066, G_A: 0.660, cycle_A: 0.547, idt_A: 0.243, D_B: 0.029, G_B: 0.991, cycle_B: 0.640, idt_B: 0.221

[Rank 0] (epoch: 6, iters: 925, time: 0.338, data: 0.018) , D_A: 0.064, G_A: 0.604, cycle_A: 0.412, idt_A: 0.192, D_B: 0.129, G_B: 0.700, cycle_B: 0.613, idt_B: 0.164

[Rank 0] (epoch: 6, iters: 950, time: 0.332, data: 0.018) , D_A: 0.062, G_A: 0.537, cycle_A: 0.609, idt_A: 1.460, D_B: 0.072, G_B: 0.318, cycle_B: 0.697, idt_B: 0.259

