================ Training Loss (Wed Oct 15 14:10:54 2025) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.040, data: 0.152) , G_GAN: 0.760, G_L1: 8.585, D_real: 0.740, D_fake: 0.825
[Rank 0] (epoch: 8, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 0.808, G_L1: 2.406, D_real: 0.707, D_fake: 0.603

[Rank 0] (epoch: 8, iters: 1200, time: 0.052, data: 0.002) , G_GAN: 0.633, G_L1: 2.915, D_real: 1.003, D_fake: 0.515

[Rank 0] (epoch: 8, iters: 1300, time: 0.040, data: 0.003) , G_GAN: 1.193, G_L1: 2.832, D_real: 0.360, D_fake: 1.158

[Rank 0] (epoch: 8, iters: 1400, time: 0.040, data: 0.003) , G_GAN: 0.861, G_L1: 2.672, D_real: 0.351, D_fake: 1.287

[Rank 0] (epoch: 8, iters: 1500, time: 0.040, data: 0.003) , G_GAN: 0.793, G_L1: 2.203, D_real: 0.672, D_fake: 0.638

[Rank 0] (epoch: 8, iters: 1600, time: 0.040, data: 0.003) , G_GAN: 0.764, G_L1: 2.120, D_real: 0.971, D_fake: 0.509

[Rank 0] (epoch: 8, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 0.516, G_L1: 4.062, D_real: 0.992, D_fake: 0.462

[Rank 0] (epoch: 8, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 0.795, G_L1: 2.569, D_real: 0.851, D_fake: 0.514

[Rank 0] (epoch: 8, iters: 1900, time: 0.039, data: 0.002) , G_GAN: 0.940, G_L1: 2.191, D_real: 0.632, D_fake: 0.716

[Rank 0] (epoch: 8, iters: 2000, time: 0.039, data: 0.003) , G_GAN: 0.869, G_L1: 1.950, D_real: 0.481, D_fake: 0.778

[Rank 0] (epoch: 8, iters: 2100, time: 0.040, data: 0.003) , G_GAN: 1.019, G_L1: 2.611, D_real: 0.501, D_fake: 0.840

[Rank 0] (epoch: 8, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 0.788, G_L1: 2.364, D_real: 0.515, D_fake: 0.824

[Rank 0] (epoch: 8, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 1.027, G_L1: 2.599, D_real: 0.482, D_fake: 0.804

[Rank 0] (epoch: 8, iters: 2400, time: 0.039, data: 0.003) , G_GAN: 0.815, G_L1: 2.062, D_real: 0.703, D_fake: 0.603

[Rank 0] (epoch: 9, iters: 100, time: 0.039, data: 0.145) , G_GAN: 0.746, G_L1: 2.152, D_real: 0.866, D_fake: 0.516

[Rank 0] (epoch: 9, iters: 200, time: 0.039, data: 0.003) , G_GAN: 0.762, G_L1: 2.246, D_real: 0.748, D_fake: 0.584

[Rank 0] (epoch: 9, iters: 300, time: 0.039, data: 0.003) , G_GAN: 0.820, G_L1: 2.906, D_real: 0.711, D_fake: 0.646

[Rank 0] (epoch: 9, iters: 400, time: 0.055, data: 0.003) , G_GAN: 0.777, G_L1: 2.112, D_real: 0.651, D_fake: 0.653

[Rank 0] (epoch: 9, iters: 500, time: 0.039, data: 0.003) , G_GAN: 0.588, G_L1: 2.404, D_real: 0.804, D_fake: 0.485

[Rank 0] (epoch: 9, iters: 600, time: 0.040, data: 0.003) , G_GAN: 0.729, G_L1: 2.194, D_real: 0.767, D_fake: 0.562

[Rank 0] (epoch: 9, iters: 700, time: 0.040, data: 0.003) , G_GAN: 0.764, G_L1: 2.342, D_real: 0.838, D_fake: 0.517

[Rank 0] (epoch: 9, iters: 800, time: 0.056, data: 0.003) , G_GAN: 1.180, G_L1: 2.476, D_real: 0.285, D_fake: 1.448

[Rank 0] (epoch: 9, iters: 900, time: 0.037, data: 0.003) , G_GAN: 0.905, G_L1: 2.503, D_real: 0.764, D_fake: 0.579

[Rank 0] (epoch: 9, iters: 1000, time: 0.040, data: 0.004) , G_GAN: 0.775, G_L1: 2.505, D_real: 0.686, D_fake: 0.692

[Rank 0] (epoch: 9, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 0.824, G_L1: 3.348, D_real: 0.676, D_fake: 0.812

[Rank 0] (epoch: 9, iters: 1200, time: 0.039, data: 0.002) , G_GAN: 0.765, G_L1: 2.493, D_real: 0.725, D_fake: 0.565

[Rank 0] (epoch: 9, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 0.737, G_L1: 2.344, D_real: 0.763, D_fake: 0.641

[Rank 0] (epoch: 9, iters: 1400, time: 0.040, data: 0.003) , G_GAN: 1.029, G_L1: 2.721, D_real: 1.020, D_fake: 0.238

[Rank 0] (epoch: 9, iters: 1500, time: 0.040, data: 0.003) , G_GAN: 0.791, G_L1: 2.656, D_real: 0.771, D_fake: 0.554

[Rank 0] (epoch: 9, iters: 1600, time: 0.040, data: 0.002) , G_GAN: 0.742, G_L1: 3.090, D_real: 0.675, D_fake: 0.635

[Rank 0] (epoch: 9, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 0.815, G_L1: 2.130, D_real: 0.517, D_fake: 0.690

[Rank 0] (epoch: 9, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 0.612, G_L1: 2.398, D_real: 0.853, D_fake: 0.482

[Rank 0] (epoch: 9, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 0.607, G_L1: 2.500, D_real: 1.131, D_fake: 0.355

[Rank 0] (epoch: 9, iters: 2000, time: 0.039, data: 0.003) , G_GAN: 0.837, G_L1: 2.508, D_real: 0.597, D_fake: 0.773

[Rank 0] (epoch: 9, iters: 2100, time: 0.039, data: 0.003) , G_GAN: 0.961, G_L1: 2.232, D_real: 0.546, D_fake: 0.481

[Rank 0] (epoch: 9, iters: 2200, time: 0.040, data: 0.003) , G_GAN: 0.611, G_L1: 2.468, D_real: 0.878, D_fake: 0.537

[Rank 0] (epoch: 9, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 0.967, G_L1: 2.559, D_real: 0.502, D_fake: 0.796

[Rank 0] (epoch: 9, iters: 2400, time: 0.039, data: 0.003) , G_GAN: 0.808, G_L1: 2.447, D_real: 0.575, D_fake: 0.650

[Rank 0] (epoch: 10, iters: 100, time: 0.039, data: 0.150) , G_GAN: 0.876, G_L1: 2.578, D_real: 0.654, D_fake: 0.632

[Rank 0] (epoch: 10, iters: 200, time: 0.039, data: 0.003) , G_GAN: 0.841, G_L1: 2.137, D_real: 0.524, D_fake: 0.704

[Rank 0] (epoch: 10, iters: 300, time: 0.039, data: 0.003) , G_GAN: 0.752, G_L1: 2.243, D_real: 0.723, D_fake: 0.576

[Rank 0] (epoch: 10, iters: 400, time: 0.058, data: 0.003) , G_GAN: 0.927, G_L1: 2.360, D_real: 0.586, D_fake: 0.827

[Rank 0] (epoch: 10, iters: 500, time: 0.040, data: 0.003) , G_GAN: 0.969, G_L1: 2.514, D_real: 0.642, D_fake: 0.633

[Rank 0] (epoch: 10, iters: 600, time: 0.040, data: 0.002) , G_GAN: 0.918, G_L1: 2.507, D_real: 0.555, D_fake: 0.650

[Rank 0] (epoch: 10, iters: 700, time: 0.039, data: 0.003) , G_GAN: 0.586, G_L1: 2.705, D_real: 0.759, D_fake: 0.614

[Rank 0] (epoch: 10, iters: 800, time: 0.039, data: 0.003) , G_GAN: 1.044, G_L1: 3.516, D_real: 0.470, D_fake: 0.733

[Rank 0] (epoch: 10, iters: 900, time: 0.040, data: 0.003) , G_GAN: 0.594, G_L1: 2.292, D_real: 0.734, D_fake: 0.564

[Rank 0] (epoch: 10, iters: 1000, time: 0.039, data: 0.003) , G_GAN: 1.082, G_L1: 2.814, D_real: 0.406, D_fake: 0.962

[Rank 0] (epoch: 10, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 0.668, G_L1: 2.705, D_real: 0.737, D_fake: 0.582

[Rank 0] (epoch: 10, iters: 1200, time: 0.040, data: 0.003) , G_GAN: 0.890, G_L1: 2.084, D_real: 0.526, D_fake: 0.632

[Rank 0] (epoch: 10, iters: 1300, time: 0.040, data: 0.003) , G_GAN: 0.639, G_L1: 3.009, D_real: 0.918, D_fake: 0.580

[Rank 0] (epoch: 10, iters: 1400, time: 0.040, data: 0.003) , G_GAN: 0.951, G_L1: 2.617, D_real: 0.541, D_fake: 0.794

[Rank 0] (epoch: 10, iters: 1500, time: 0.039, data: 0.003) , G_GAN: 0.757, G_L1: 2.530, D_real: 0.615, D_fake: 0.711

[Rank 0] (epoch: 10, iters: 1600, time: 0.039, data: 0.003) , G_GAN: 0.801, G_L1: 2.345, D_real: 0.899, D_fake: 0.417

[Rank 0] (epoch: 10, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 0.700, G_L1: 2.007, D_real: 1.112, D_fake: 0.410

[Rank 0] (epoch: 10, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 0.848, G_L1: 2.378, D_real: 0.724, D_fake: 0.540

[Rank 0] (epoch: 10, iters: 1900, time: 0.040, data: 0.003) , G_GAN: 0.842, G_L1: 2.585, D_real: 0.857, D_fake: 0.492

[Rank 0] (epoch: 10, iters: 2000, time: 0.039, data: 0.003) , G_GAN: 0.918, G_L1: 2.134, D_real: 0.685, D_fake: 0.591

[Rank 0] (epoch: 10, iters: 2100, time: 0.039, data: 0.003) , G_GAN: 0.860, G_L1: 2.704, D_real: 0.566, D_fake: 0.613

[Rank 0] (epoch: 10, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 0.883, G_L1: 2.755, D_real: 0.547, D_fake: 0.549

[Rank 0] (epoch: 10, iters: 2300, time: 0.040, data: 0.003) , G_GAN: 1.125, G_L1: 2.955, D_real: 0.551, D_fake: 0.631

[Rank 0] (epoch: 10, iters: 2400, time: 0.056, data: 0.003) , G_GAN: 0.838, G_L1: 2.441, D_real: 0.733, D_fake: 0.524

[Rank 0] (epoch: 11, iters: 100, time: 0.040, data: 0.139) , G_GAN: 0.741, G_L1: 2.092, D_real: 0.882, D_fake: 0.477

[Rank 0] (epoch: 11, iters: 200, time: 0.039, data: 0.003) , G_GAN: 0.590, G_L1: 2.028, D_real: 0.765, D_fake: 0.608

[Rank 0] (epoch: 11, iters: 300, time: 0.039, data: 0.003) , G_GAN: 1.206, G_L1: 2.161, D_real: 0.431, D_fake: 0.629

[Rank 0] (epoch: 11, iters: 400, time: 0.055, data: 0.003) , G_GAN: 0.915, G_L1: 2.009, D_real: 0.564, D_fake: 0.852

[Rank 0] (epoch: 11, iters: 500, time: 0.040, data: 0.003) , G_GAN: 0.765, G_L1: 1.930, D_real: 0.673, D_fake: 0.704

[Rank 0] (epoch: 11, iters: 600, time: 0.039, data: 0.003) , G_GAN: 0.797, G_L1: 2.147, D_real: 0.547, D_fake: 0.778

[Rank 0] (epoch: 11, iters: 700, time: 0.039, data: 0.003) , G_GAN: 0.780, G_L1: 2.322, D_real: 0.572, D_fake: 0.757

[Rank 0] (epoch: 11, iters: 800, time: 0.040, data: 0.003) , G_GAN: 0.569, G_L1: 1.912, D_real: 1.092, D_fake: 0.556

[Rank 0] (epoch: 11, iters: 900, time: 0.039, data: 0.002) , G_GAN: 0.920, G_L1: 2.234, D_real: 1.166, D_fake: 0.345

[Rank 0] (epoch: 11, iters: 1000, time: 0.039, data: 0.002) , G_GAN: 0.797, G_L1: 2.498, D_real: 0.704, D_fake: 0.649

[Rank 0] (epoch: 11, iters: 1100, time: 0.040, data: 0.002) , G_GAN: 0.887, G_L1: 2.633, D_real: 0.688, D_fake: 0.543

[Rank 0] (epoch: 11, iters: 1200, time: 0.040, data: 0.002) , G_GAN: 0.783, G_L1: 3.360, D_real: 1.002, D_fake: 0.352

[Rank 0] (epoch: 11, iters: 1300, time: 0.040, data: 0.003) , G_GAN: 0.915, G_L1: 1.850, D_real: 0.770, D_fake: 0.515

[Rank 0] (epoch: 11, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 0.688, G_L1: 2.442, D_real: 0.673, D_fake: 0.680

[Rank 0] (epoch: 11, iters: 1500, time: 0.040, data: 0.002) , G_GAN: 0.850, G_L1: 2.418, D_real: 0.613, D_fake: 0.616

[Rank 0] (epoch: 11, iters: 1600, time: 0.039, data: 0.003) , G_GAN: 1.106, G_L1: 2.451, D_real: 1.310, D_fake: 0.260

[Rank 0] (epoch: 11, iters: 1700, time: 0.040, data: 0.003) , G_GAN: 1.136, G_L1: 2.414, D_real: 0.600, D_fake: 0.296

[Rank 0] (epoch: 11, iters: 1800, time: 0.040, data: 0.002) , G_GAN: 2.296, G_L1: 3.298, D_real: 0.171, D_fake: 0.578

[Rank 0] (epoch: 11, iters: 1900, time: 0.040, data: 0.003) , G_GAN: 1.897, G_L1: 2.517, D_real: 0.728, D_fake: 0.233

[Rank 0] (epoch: 11, iters: 2000, time: 0.056, data: 0.003) , G_GAN: 1.378, G_L1: 2.305, D_real: 0.538, D_fake: 0.776

[Rank 0] (epoch: 11, iters: 2100, time: 0.040, data: 0.003) , G_GAN: 2.077, G_L1: 2.470, D_real: 0.254, D_fake: 0.323

[Rank 0] (epoch: 11, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 1.651, G_L1: 2.543, D_real: 0.216, D_fake: 0.953

[Rank 0] (epoch: 11, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 1.764, G_L1: 2.718, D_real: 0.315, D_fake: 0.539

[Rank 0] (epoch: 11, iters: 2400, time: 0.040, data: 0.003) , G_GAN: 1.105, G_L1: 3.030, D_real: 1.127, D_fake: 0.437

[Rank 0] (epoch: 12, iters: 100, time: 0.039, data: 0.146) , G_GAN: 1.922, G_L1: 2.538, D_real: 0.430, D_fake: 0.447

[Rank 0] (epoch: 12, iters: 200, time: 0.040, data: 0.003) , G_GAN: 1.886, G_L1: 2.343, D_real: 0.256, D_fake: 1.110

[Rank 0] (epoch: 12, iters: 300, time: 0.040, data: 0.003) , G_GAN: 2.431, G_L1: 2.811, D_real: 0.231, D_fake: 0.121

[Rank 0] (epoch: 12, iters: 400, time: 0.062, data: 0.002) , G_GAN: 2.156, G_L1: 2.480, D_real: 0.838, D_fake: 0.124

[Rank 0] (epoch: 12, iters: 500, time: 0.040, data: 0.004) , G_GAN: 2.053, G_L1: 2.819, D_real: 0.688, D_fake: 1.035

[Rank 0] (epoch: 12, iters: 600, time: 0.039, data: 0.003) , G_GAN: 2.574, G_L1: 2.670, D_real: 0.383, D_fake: 0.635

[Rank 0] (epoch: 12, iters: 700, time: 0.039, data: 0.002) , G_GAN: 3.943, G_L1: 2.945, D_real: 0.222, D_fake: 0.036

[Rank 0] (epoch: 12, iters: 800, time: 0.039, data: 0.003) , G_GAN: 3.265, G_L1: 2.817, D_real: 0.061, D_fake: 0.643

[Rank 0] (epoch: 12, iters: 900, time: 0.040, data: 0.003) , G_GAN: 3.005, G_L1: 3.521, D_real: 0.472, D_fake: 0.944

[Rank 0] (epoch: 12, iters: 1000, time: 0.039, data: 0.003) , G_GAN: 1.558, G_L1: 2.770, D_real: 0.456, D_fake: 0.239

[Rank 0] (epoch: 12, iters: 1100, time: 0.039, data: 0.003) , G_GAN: 1.277, G_L1: 3.117, D_real: 0.904, D_fake: 0.274

[Rank 0] (epoch: 12, iters: 1200, time: 0.040, data: 0.003) , G_GAN: 2.608, G_L1: 2.650, D_real: 0.373, D_fake: 0.104

[Rank 0] (epoch: 12, iters: 1300, time: 0.040, data: 0.002) , G_GAN: 1.854, G_L1: 3.129, D_real: 0.315, D_fake: 0.581

[Rank 0] (epoch: 12, iters: 1400, time: 0.039, data: 0.002) , G_GAN: 0.750, G_L1: 2.923, D_real: 1.605, D_fake: 0.163

[Rank 0] (epoch: 12, iters: 1500, time: 0.040, data: 0.003) , G_GAN: 1.974, G_L1: 2.913, D_real: 0.393, D_fake: 0.337

[Rank 0] (epoch: 12, iters: 1600, time: 0.058, data: 0.003) , G_GAN: 2.055, G_L1: 2.854, D_real: 0.919, D_fake: 0.414

[Rank 0] (epoch: 12, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 1.875, G_L1: 2.637, D_real: 0.653, D_fake: 0.548

[Rank 0] (epoch: 12, iters: 1800, time: 0.039, data: 0.002) , G_GAN: 1.189, G_L1: 2.647, D_real: 0.814, D_fake: 0.470

[Rank 0] (epoch: 12, iters: 1900, time: 0.039, data: 0.003) , G_GAN: 0.761, G_L1: 2.533, D_real: 0.487, D_fake: 1.287

[Rank 0] (epoch: 12, iters: 2000, time: 0.040, data: 0.003) , G_GAN: 1.108, G_L1: 2.920, D_real: 0.132, D_fake: 0.877

[Rank 0] (epoch: 12, iters: 2100, time: 0.039, data: 0.003) , G_GAN: 0.883, G_L1: 2.848, D_real: 0.308, D_fake: 1.708

[Rank 0] (epoch: 12, iters: 2200, time: 0.039, data: 0.003) , G_GAN: 2.748, G_L1: 2.501, D_real: 0.643, D_fake: 0.066

[Rank 0] (epoch: 12, iters: 2300, time: 0.040, data: 0.003) , G_GAN: 2.006, G_L1: 2.783, D_real: 0.320, D_fake: 0.458

[Rank 0] (epoch: 12, iters: 2400, time: 0.040, data: 0.003) , G_GAN: 2.124, G_L1: 3.168, D_real: 0.585, D_fake: 0.166

[Rank 0] (epoch: 13, iters: 100, time: 0.040, data: 0.154) , G_GAN: 2.006, G_L1: 2.477, D_real: 0.361, D_fake: 0.695

[Rank 0] (epoch: 13, iters: 200, time: 0.039, data: 0.003) , G_GAN: 2.587, G_L1: 2.641, D_real: 0.593, D_fake: 0.102

[Rank 0] (epoch: 13, iters: 300, time: 0.039, data: 0.003) , G_GAN: 2.003, G_L1: 2.737, D_real: 0.223, D_fake: 0.214

[Rank 0] (epoch: 13, iters: 400, time: 0.059, data: 0.002) , G_GAN: 3.378, G_L1: 2.572, D_real: 0.232, D_fake: 0.033

[Rank 0] (epoch: 13, iters: 500, time: 0.039, data: 0.003) , G_GAN: 2.568, G_L1: 3.137, D_real: 0.543, D_fake: 0.134

[Rank 0] (epoch: 13, iters: 600, time: 0.040, data: 0.003) , G_GAN: 1.743, G_L1: 3.260, D_real: 0.590, D_fake: 0.350

[Rank 0] (epoch: 13, iters: 700, time: 0.039, data: 0.003) , G_GAN: 1.746, G_L1: 2.565, D_real: 0.400, D_fake: 0.214

[Rank 0] (epoch: 13, iters: 800, time: 0.039, data: 0.003) , G_GAN: 1.198, G_L1: 2.776, D_real: 0.712, D_fake: 0.553

[Rank 0] (epoch: 13, iters: 900, time: 0.039, data: 0.002) , G_GAN: 1.774, G_L1: 2.468, D_real: 0.764, D_fake: 0.214

[Rank 0] (epoch: 13, iters: 1000, time: 0.040, data: 0.003) , G_GAN: 1.681, G_L1: 2.490, D_real: 1.251, D_fake: 0.235

[Rank 0] (epoch: 13, iters: 1100, time: 0.040, data: 0.003) , G_GAN: 1.922, G_L1: 3.242, D_real: 0.328, D_fake: 0.962

[Rank 0] (epoch: 13, iters: 1200, time: 0.057, data: 0.003) , G_GAN: 1.323, G_L1: 2.698, D_real: 0.851, D_fake: 0.541

[Rank 0] (epoch: 13, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 1.155, G_L1: 2.440, D_real: 1.046, D_fake: 0.400

[Rank 0] (epoch: 13, iters: 1400, time: 0.040, data: 0.003) , G_GAN: 1.479, G_L1: 2.750, D_real: 0.760, D_fake: 0.467

[Rank 0] (epoch: 13, iters: 1500, time: 0.040, data: 0.003) , G_GAN: 1.348, G_L1: 2.745, D_real: 0.453, D_fake: 0.739

[Rank 0] (epoch: 13, iters: 1600, time: 0.039, data: 0.003) , G_GAN: 0.810, G_L1: 2.109, D_real: 0.669, D_fake: 0.542

[Rank 0] (epoch: 13, iters: 1700, time: 0.039, data: 0.003) , G_GAN: 0.693, G_L1: 2.520, D_real: 0.806, D_fake: 0.285

[Rank 0] (epoch: 13, iters: 1800, time: 0.040, data: 0.003) , G_GAN: 1.007, G_L1: 2.257, D_real: 0.634, D_fake: 0.550

[Rank 0] (epoch: 13, iters: 1900, time: 0.039, data: 0.002) , G_GAN: 1.483, G_L1: 2.501, D_real: 0.419, D_fake: 0.907

[Rank 0] (epoch: 13, iters: 2000, time: 0.040, data: 0.003) , G_GAN: 1.065, G_L1: 2.203, D_real: 0.524, D_fake: 0.418

[Rank 0] (epoch: 13, iters: 2100, time: 0.040, data: 0.003) , G_GAN: 0.662, G_L1: 1.926, D_real: 0.823, D_fake: 0.543

[Rank 0] (epoch: 13, iters: 2200, time: 0.040, data: 0.003) , G_GAN: 1.031, G_L1: 2.134, D_real: 0.829, D_fake: 0.521

[Rank 0] (epoch: 13, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 0.902, G_L1: 2.329, D_real: 0.445, D_fake: 1.270

[Rank 0] (epoch: 13, iters: 2400, time: 0.039, data: 0.002) , G_GAN: 1.158, G_L1: 2.763, D_real: 0.583, D_fake: 0.349

[Rank 0] (epoch: 14, iters: 100, time: 0.039, data: 0.137) , G_GAN: 0.525, G_L1: 2.538, D_real: 1.016, D_fake: 0.410

[Rank 0] (epoch: 14, iters: 200, time: 0.039, data: 0.003) , G_GAN: 1.079, G_L1: 2.118, D_real: 0.464, D_fake: 0.768

[Rank 0] (epoch: 14, iters: 300, time: 0.040, data: 0.003) , G_GAN: 1.888, G_L1: 2.469, D_real: 0.278, D_fake: 0.744

[Rank 0] (epoch: 14, iters: 400, time: 0.057, data: 0.003) , G_GAN: 1.231, G_L1: 2.314, D_real: 0.221, D_fake: 1.250

[Rank 0] (epoch: 14, iters: 500, time: 0.039, data: 0.003) , G_GAN: 0.866, G_L1: 2.215, D_real: 0.578, D_fake: 0.595

[Rank 0] (epoch: 14, iters: 600, time: 0.039, data: 0.003) , G_GAN: 1.444, G_L1: 2.708, D_real: 0.264, D_fake: 0.467

[Rank 0] (epoch: 14, iters: 700, time: 0.039, data: 0.003) , G_GAN: 0.868, G_L1: 2.070, D_real: 0.669, D_fake: 0.638

[Rank 0] (epoch: 14, iters: 800, time: 0.057, data: 0.003) , G_GAN: 1.885, G_L1: 2.623, D_real: 0.254, D_fake: 0.594

[Rank 0] (epoch: 14, iters: 900, time: 0.039, data: 0.003) , G_GAN: 1.727, G_L1: 2.300, D_real: 0.269, D_fake: 1.028

[Rank 0] (epoch: 14, iters: 1000, time: 0.040, data: 0.002) , G_GAN: 1.281, G_L1: 2.739, D_real: 0.604, D_fake: 1.086

[Rank 0] (epoch: 14, iters: 1100, time: 0.040, data: 0.003) , G_GAN: 0.616, G_L1: 2.571, D_real: 0.748, D_fake: 0.458

[Rank 0] (epoch: 14, iters: 1200, time: 0.039, data: 0.003) , G_GAN: 0.941, G_L1: 2.850, D_real: 0.621, D_fake: 0.514

[Rank 0] (epoch: 14, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 1.073, G_L1: 2.360, D_real: 0.466, D_fake: 0.598

[Rank 0] (epoch: 14, iters: 1400, time: 0.039, data: 0.003) , G_GAN: 0.999, G_L1: 2.049, D_real: 0.620, D_fake: 0.616

[Rank 0] (epoch: 14, iters: 1500, time: 0.039, data: 0.003) , G_GAN: 1.465, G_L1: 2.394, D_real: 0.352, D_fake: 1.362

[Rank 0] (epoch: 14, iters: 1600, time: 0.039, data: 0.003) , G_GAN: 1.254, G_L1: 2.604, D_real: 0.565, D_fake: 0.539

[Rank 0] (epoch: 14, iters: 1700, time: 0.039, data: 0.002) , G_GAN: 2.211, G_L1: 2.929, D_real: 0.234, D_fake: 0.528

[Rank 0] (epoch: 14, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 1.224, G_L1: 2.146, D_real: 0.519, D_fake: 0.554

[Rank 0] (epoch: 14, iters: 1900, time: 0.040, data: 0.003) , G_GAN: 0.886, G_L1: 2.265, D_real: 0.594, D_fake: 0.453

[Rank 0] (epoch: 14, iters: 2000, time: 0.040, data: 0.003) , G_GAN: 1.591, G_L1: 2.371, D_real: 0.537, D_fake: 0.351

[Rank 0] (epoch: 14, iters: 2100, time: 0.039, data: 0.003) , G_GAN: 3.655, G_L1: 2.662, D_real: 0.314, D_fake: 0.111

[Rank 0] (epoch: 14, iters: 2200, time: 0.040, data: 0.003) , G_GAN: 3.499, G_L1: 2.357, D_real: 1.219, D_fake: 0.015

[Rank 0] (epoch: 14, iters: 2300, time: 0.039, data: 0.003) , G_GAN: 1.734, G_L1: 2.863, D_real: 0.376, D_fake: 0.438

[Rank 0] (epoch: 14, iters: 2400, time: 0.040, data: 0.002) , G_GAN: 2.024, G_L1: 2.609, D_real: 0.475, D_fake: 0.518

[Rank 0] (epoch: 15, iters: 100, time: 0.039, data: 0.140) , G_GAN: 1.921, G_L1: 2.877, D_real: 0.145, D_fake: 0.390

[Rank 0] (epoch: 15, iters: 200, time: 0.040, data: 0.003) , G_GAN: 1.522, G_L1: 2.806, D_real: 0.714, D_fake: 0.414

[Rank 0] (epoch: 15, iters: 300, time: 0.039, data: 0.003) , G_GAN: 2.744, G_L1: 2.651, D_real: 0.631, D_fake: 0.467

[Rank 0] (epoch: 15, iters: 400, time: 0.059, data: 0.003) , G_GAN: 0.829, G_L1: 2.440, D_real: 1.920, D_fake: 0.535

[Rank 0] (epoch: 15, iters: 500, time: 0.039, data: 0.003) , G_GAN: 1.357, G_L1: 2.565, D_real: 0.488, D_fake: 0.720

[Rank 0] (epoch: 15, iters: 600, time: 0.040, data: 0.003) , G_GAN: 1.648, G_L1: 2.905, D_real: 0.300, D_fake: 0.923

[Rank 0] (epoch: 15, iters: 700, time: 0.039, data: 0.002) , G_GAN: 1.368, G_L1: 2.561, D_real: 0.692, D_fake: 0.443

[Rank 0] (epoch: 15, iters: 800, time: 0.039, data: 0.002) , G_GAN: 1.808, G_L1: 2.343, D_real: 0.318, D_fake: 0.669

[Rank 0] (epoch: 15, iters: 900, time: 0.039, data: 0.003) , G_GAN: 1.118, G_L1: 2.409, D_real: 0.469, D_fake: 0.778

[Rank 0] (epoch: 15, iters: 1000, time: 0.040, data: 0.003) , G_GAN: 1.866, G_L1: 2.506, D_real: 0.640, D_fake: 0.125

[Rank 0] (epoch: 15, iters: 1100, time: 0.039, data: 0.002) , G_GAN: 3.348, G_L1: 2.757, D_real: 0.617, D_fake: 0.031

[Rank 0] (epoch: 15, iters: 1200, time: 0.040, data: 0.003) , G_GAN: 1.219, G_L1: 2.425, D_real: 0.319, D_fake: 1.207

[Rank 0] (epoch: 15, iters: 1300, time: 0.039, data: 0.003) , G_GAN: 1.613, G_L1: 2.352, D_real: 0.445, D_fake: 0.294

[Rank 0] (epoch: 15, iters: 1400, time: 0.040, data: 0.002) , G_GAN: 1.477, G_L1: 2.579, D_real: 0.510, D_fake: 0.571

[Rank 0] (epoch: 15, iters: 1500, time: 0.039, data: 0.003) , G_GAN: 2.800, G_L1: 2.208, D_real: 0.239, D_fake: 0.934

[Rank 0] (epoch: 15, iters: 1600, time: 0.039, data: 0.003) , G_GAN: 2.186, G_L1: 2.240, D_real: 0.644, D_fake: 0.341

[Rank 0] (epoch: 15, iters: 1700, time: 0.040, data: 0.002) , G_GAN: 1.242, G_L1: 2.457, D_real: 0.829, D_fake: 0.130

[Rank 0] (epoch: 15, iters: 1800, time: 0.039, data: 0.003) , G_GAN: 1.646, G_L1: 2.463, D_real: 1.521, D_fake: 0.309

[Rank 0] (epoch: 15, iters: 1900, time: 0.040, data: 0.003) , G_GAN: 1.223, G_L1: 2.308, D_real: 0.567, D_fake: 0.414

[Rank 0] (epoch: 15, iters: 2000, time: 0.040, data: 0.003) , G_GAN: 1.858, G_L1: 3.095, D_real: 0.272, D_fake: 0.714

